time,Backup:backupCopyFilesCount,Backup:backupCopyFilesMs,BtreeOp:nBinDeltaDelete,BtreeOp:nBinDeltaGet,BtreeOp:nBinDeltaInsert,BtreeOp:nBinDeltaUpdate,BtreeOp:nRootSplits,BtreeOp:relatchesRequired,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxPredictedUtilization,Cleaning:maxUtilization,Cleaning:minPredictedUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsExtinct,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nPendingDBsIncomplete,Cleaning:nPendingDBsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRevisalRuns,Cleaning:nTwoPassRuns,Cleaning:pendingDBQueueSize,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:environmentCreationTime,Eraser:eraserCycleEnd,Eraser:eraserCycleStart,Eraser:eraserFSyncs,Eraser:eraserFilesAlreadyDeleted,Eraser:eraserFilesDeleted,Eraser:eraserFilesErased,Eraser:eraserFilesRemaining,Eraser:eraserReadBytes,Eraser:eraserReads,Eraser:eraserWriteBytes,Eraser:eraserWrites,I/O:bufferBytes,I/O:endOfLog,I/O:fSync95Ms,I/O:fSync99Ms,I/O:fSyncAvgMs,I/O:fSyncMaxMs,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nRepeatIteratorReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate,TaskCoordinator:nApplicationPermits,TaskCoordinator:nDeficitPermits,TaskCoordinator:nRealPermits
2025-12-28 18:43:44.722 UTC, , , , , , , , , ,589,3214469,67480,672, ,12, ,12, , , , , , , , , ,12,9, , , ,3,6,9, , , , , , , , , , , ,1, , , ,3214469,46489,15, ,44172, , , , ,73281,619019563008,13,13,13,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,73281,1766934104191,,, , , , , , , , , ,3145728,73251,1,1,0,1, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,120827520, , , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , 
2025-12-28 18:44:44.733 UTC, , , , , , , , , ,589,3214469,67480,672, ,12, ,12, , , , , , , , , ,12,9, , , ,3,6,9, , , , , , , , , , , ,1, , , ,3214469,46489,15, ,44172, , , , ,73281,619019558912,13,13,13,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,73281,1766934104191,,, , , , , , , , , ,3145728,73251,7,7,2,7, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,122924672, , , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , 
2025-12-28 18:45:44.735 UTC, , , , , , , , , ,589,3214469,67480,672, ,12, ,1648, , , , , , , , , ,12,9, , , ,3,6,9, ,2008, , , , , , , , , ,1, , , ,3214469,46489,15, ,44172, , , , ,73281,619019558912,13,13,13,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,73281,1766934104191,,, , , , , , , , , ,3145728,73251,9,9,3,9, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,143896192, , , , , , , ,18202, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,16981,1221, , , , , , , , , , , 
2025-12-28 18:46:44.737 UTC, , , , , , , , , ,589,3214469,67480,672, ,12, ,575, , , , , , , , , ,12,9, , , ,3,6,9, ,652, , , , , , , , , ,1, , , ,3214469,46489,15, ,44172, , , , ,73717,619019558912,13,13,13,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,73717,1766934104191,,, , , , , , , , , ,3145728,73687,32,32,12,32, , , ,3,3, ,3, ,3,6, , ,1, , , , , , , , , ,436,3, , , , , , , , ,152284800, , , , , , , ,6302, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7, ,5868,427, , , , , , , , , , , 
2025-12-28 18:47:44.739 UTC, , , , , , , , , ,589,3214469,67480,672, ,12, ,12, , , , , , , , , ,12,9, , , ,3,6,9, , , , , , , , , , , ,1, , , ,3214469,46489,15, ,44172, , , , ,73717,619019558912,13,13,13,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,73717,1766934104191,,, , , , , , , , , ,3145728,73687,1,1,0,1, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,152284800, , , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , 
2025-12-28 18:48:44.740 UTC, , , , , , , , , ,589,3214469,67480,672, ,12, ,12, , , , , , , , , ,12,9, , , ,3,6,9, , , , , , , , , , , ,1, , , ,3214469,46489,15, ,44172, , , , ,73717,619019558912,13,13,13,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,73717,1766934104191,,, , , , , , , , , ,3145728,73687,1,1,1,1, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,152284800, , , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , 
2025-12-28 18:49:44.743 UTC, , , , , , , , , ,589,3214469,67480,672, ,12, ,12, , , , , , , , , ,12,9, , , ,3,6,9, , , , , , , , , , , ,1, , , ,3214469,46489,15, ,44172, , , , ,73717,619019558912,13,13,13,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,73717,1766934104191,,, , , , , , , , , ,3145728,73687,1,1,0,1, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,152284800,1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , 
2025-12-28 18:50:44.744 UTC, , , , , , , , , ,589,3214469,67480,672, ,12, ,1734, , , , , , , , , ,12,9, , , ,3,6,9, ,2049, , , , , , , , , ,1, , , ,3214469,46489,15, ,44172, , , , ,73717,619019558912,13,13,13,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,73717,1766934104191,,, , , , , , , , , ,3145728,73687,1,1,1,1, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,175353472,1, , , , , , ,18938, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17640,1298, , , , , , , , , , , 
2025-12-28 18:51:44.764 UTC, , , , , , , , , ,589,3215509,68520,672, ,12, ,2143, , , , , , , , , ,12,9, , , ,3,6,9, ,2412, , , , , , , , , ,1, , , ,3215509,46489,15, ,44172, , , , ,74335,619019534336,13,13,13,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,74335,1766934104191,,, , , , , , , , , ,3145728,74305,45,45,15,45, , , ,2,2, ,2, ,3,5, , ,1, , , , , , , , , ,618,2, , , , , , , , ,202616448,1, , , , , , ,24069, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11, ,22438,1620, , , , , , , , , , , 
2025-12-28 18:52:44.772 UTC, , , , , , , , , ,589,3218029,71040,672, ,13, ,1403, , , , , , , , , ,13,9, , , ,3,6,8, ,1582, , , , , , , , , ,1, , , ,3218029,46489,15, ,44172, , , , ,74335,619019526144,13,13,13,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,74335,1766934104191,,, , , , , , , , , ,3145728,78104,41,41,17,41, , , ,2,2, ,2, ,3,5, , ,1, , , , , , , , , ,3799,2, , , , , , , , ,221490816,1, , , , , , ,15745, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11, ,14671,1063, , , , , , , , , , , 
2025-12-28 18:53:44.776 UTC, , , , , , , , , ,589,3218029,71040,672, ,13, ,856, , , , , , , , , ,13,9, , , ,3,6,8, ,948, , , , , , , , , ,1, , , ,3218029,46489,15, ,44172, , , , ,78134,619019526144,13,13,13,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,78134,1766934104191,,, , , , , , , , , ,3145728,78104,1,1,0,1, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,238268032, , , , , , , ,9092, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8464,628, , , , , , , , , , , 
2025-12-28 18:54:44.779 UTC, , , , , , , , , ,589,3218029,71040,672, ,13, ,1513, , , , , , , , , ,13,9, , , ,3,6,8, ,1656, , , , , , , , , ,1, , , ,3218029,46489,15, ,44172, , , , ,78134,619019522048,13,13,13,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,78134,1766934104191,,, , , , , , , , , ,3145728,78723,43,43,13,43, , , ,2,2, ,2, ,3,5, , ,1, , , , , , , , , ,619,2, , , , , , , , ,255045248,1, , , , , , ,16223, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11, ,15112,1100, , , , , , , , , , , 
2025-12-28 18:55:44.781 UTC, , , , , , , , , ,589,3218029,71040,672, ,13, ,878, , , , , , , , , ,13,9, , , ,3,6,8, ,992, , , , , , , , , ,1, , , ,3218029,46489,15, ,44172, , , , ,78753,619179307008,13,13,13,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,78753,1766934104191,,, , , , , , , , , ,3145728,78723,102,102,35,102, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,267628160, , , , , , , ,9370, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8720,650, , , , , , , , , , , 
2025-12-28 18:56:44.783 UTC, , , , , , , , , ,589,3218029,71040,672, ,13, ,2438, , , , , , , , , ,13,9, , , ,3,6,8, ,2766, , , , , , , , , ,1, , , ,3218029,46489,15, ,44172, , , , ,79372,619019522048,13,13,13,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,79372,1766934104191,,, , , , , , , , , ,3145728,79342,37,37,17,37, , , ,2,2, ,2, ,3,5, , ,1, , , , , , , , , ,619,2, , , , , , , , ,309571200,1, , , , , , ,26337, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11, ,24529,1797, , , , , , , , , , , 
2025-12-28 18:57:44.787 UTC, , , , , , , , , ,589,3218029,71040,672, ,13, ,12, , , , , , , , , ,13,9, , , ,3,6,8, , , , , , , , , , , ,1, , , ,3218029,46489,15, ,44172, , , , ,79372,619019522048,13,13,13,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,79372,1766934104191,,, , , , , , , , , ,3145728,79342,1,1,0,1, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,309571200, , , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , 
2025-12-28 18:58:44.789 UTC, , , , , , , , , ,589,3218029,71040,672, ,13, ,12, , , , , , , , , ,13,9, , , ,3,6,8, , , , , , , , , , , ,1, , , ,3218029,46489,15, ,44172, , , , ,79372,619019522048,13,13,13,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,79372,1766934104191,,, , , , , , , , , ,3145728,79342,1,1,0,1, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,309571200, , , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , 
2025-12-28 18:59:44.790 UTC, , , , , , , , , ,589,3218029,71040,672, ,13, ,12, , , , , , , , , ,13,9, , , ,3,6,8, , , , , , , , , , , ,1, , , ,3218029,46489,15, ,44172, , , , ,79372,619179302912,13,13,13,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,79372,1766934104191,,, , , , , , , , , ,3145728,79342,43,43,15,43, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,309571200, , , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , 
2025-12-28 19:00:44.796 UTC, , , , , , , , , ,589,3219085,72096,672, ,13, ,2497, , , , , , , , , ,13,9, , , ,3,6,8, ,2906, , , , , , , , , ,1, , , ,3219085,46489,15, ,44172, , , , ,80020,619019517952,14,14,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,80020,1766934104191,,, , , , , , , , , ,3145728,79990,31,31,14,31, , , ,2,2, ,2, ,3,5, , ,1, , , , , , , , , ,648,2, , , , , , , , ,349417088, , , , , , , ,27093, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11, ,25226,1856, , , , , , , , , , , 
2025-12-28 19:01:44.800 UTC, , , , , , , , , ,589,3219085,72096,672, ,13, ,12, , , , , , , , , ,13,9, , , ,3,6,8, , , , , , , , , , , ,1, , , ,3219085,46489,15, ,44172, , , , ,80020,619019517952,14,14,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,80020,1766934104191,,, , , , , , , , , ,3145728,79990,1,1,0,1, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,349417088, , , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , 
2025-12-28 19:02:44.801 UTC, , , , , , , , , ,589,3219085,72096,672, ,13, ,12, , , , , , , , , ,13,9, , , ,3,6,8, , , , , , , , , , , ,1, , , ,3219085,46489,15, ,44172, , , , ,80020,619019517952,14,14,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,80020,1766934104191,,, , , , , , , , , ,3145728,79990,2,2,1,2, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,349417088, , , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , 
2025-12-28 19:03:44.804 UTC, , , , , , , , , ,589,3219085,72096,672, ,13, ,12, , , , , , , , , ,13,9, , , ,3,6,8, , , , , , , , , , , ,1, , , ,3219085,46489,15, ,44172, , , , ,80020,619019517952,14,14,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,80020,1766934104191,,, , , , , , , , , ,3145728,79990,1,1,0,1, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,349417088, , , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , 
2025-12-28 19:04:44.806 UTC, , , , , , , , , ,589,3219085,72096,672, ,13, ,12, , , , , , , , , ,13,9, , , ,3,6,8, , , , , , , , , , , ,1, , , ,3219085,46489,15, ,44172, , , , ,80020,619019517952,14,14,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,80020,1766934104191,,, , , , , , , , , ,3145728,79990,1,1,0,1, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,349417088, , , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , 
2025-12-28 19:05:44.808 UTC, , , , , , , , , ,589,3219085,72096,672, ,13, ,12, , , , , , , , , ,13,9, , , ,3,6,8, , , , , , , , , , , ,1, , , ,3219085,46489,15, ,44172, , , , ,80020,619019517952,14,14,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,80020,1766934104191,,, , , , , , , , , ,3145728,79990,1,1,1,1, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,349417088, , , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , 
2025-12-28 19:06:44.810 UTC, , , , , , , , , ,589,3219085,72096,672, ,13, ,12, , , , , , , , , ,13,9, , , ,3,6,8, , , , , , , , , , , ,1, , , ,3219085,46489,15, ,44172, , , , ,80020,619019517952,14,14,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,80020,1766934104191,,, , , , , , , , , ,3145728,79990,1,1,0,1, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,349417088,1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , 
2025-12-28 19:07:44.811 UTC, , , , , , , , , ,589,3219085,72096,672, ,13, ,12, , , , , , , , , ,13,9, , , ,3,6,8, , , , , , , , , , , ,1, , , ,3219085,46489,15, ,44172, , , , ,80020,619019513856,14,14,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,80020,1766934104191,,, , , , , , , , , ,3145728,79990,1,1,0,1, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,349417088,1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , 
2025-12-28 19:08:44.813 UTC, , , , , , , , , ,589,3219085,72096,672, ,13, ,12, , , , , , , , , ,13,9, , , ,3,6,8, , , , , , , , , , , ,1, , , ,3219085,46489,15, ,44172, , , , ,80020,619019513856,14,14,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,80020,1766934104191,,, , , , , , , , , ,3145728,79990,1,1,0,1, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,351514240,1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , 
2025-12-28 19:09:44.815 UTC, , , , , , , , , ,589,3219085,72096,672, ,13, ,12, , , , , , , , , ,13,9, , , ,3,6,8, , , , , , , , , , , ,1, , , ,3219085,46489,15, ,44172, , , , ,80020,619019513856,14,14,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,80020,1766934104191,,, , , , , , , , , ,3145728,79990,1,1,0,1, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,351514240,1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , 
2025-12-28 19:10:44.816 UTC, , , , , , , , , ,589,3219085,72096,672, ,13, ,106, , , , , , , , , ,13,9, , , ,3,6,8, ,125, , , , , , , , , ,1, , , ,3219085,46489,15, ,44172, , , , ,80020,619019513856,14,14,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,80020,1766934104191,,, , , , , , , , , ,3145728,79990,1,1,0,1, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,359902848,1, , , , , , ,1042, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,961,81, , , , , , , , , , , 
2025-12-28 19:11:44.817 UTC, , , , , , , , , ,589,3219085,72096,672, ,13, ,12, , , , , , , , , ,13,9, , , ,3,6,8, , , , , , , , , , , ,1, , , ,3219085,46489,15, ,44172, , , , ,80020,619019517952,14,14,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,80020,1766934104191,,, , , , , , , , , ,3145728,79990,15,15,8,15, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,359902848, , , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , 
2025-12-28 19:12:44.820 UTC, , , , , , , , , ,589,3219085,72096,672, ,13, ,12, , , , , , , , , ,13,9, , , ,3,6,8, , , , , , , , , , , ,1, , , ,3219085,46489,15, ,44172, , , , ,80020,619019517952,14,14,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,80020,1766934104191,,, , , , , , , , , ,3145728,79990,1,1,0,1, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,359902848,1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , 
2025-12-28 19:13:44.820 UTC, , , , , , , , , ,589,3220149,73160,672, ,13, ,3118, , , , , , , , , ,13,9, , , ,3,6,8, ,3756, , , , , , , , , ,1, , , ,3220149,46489,15, ,44172, , , , ,80020,619019517952,14,14,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,80020,1766934104191,,, , , , , , , , , ,3145728,80643,43,43,17,43, , , ,2,2, ,2, ,3,5, , ,1, , , , , , , , , ,653,2, , , , , , , , ,397651584,1, , , , , , ,34085, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11, ,31744,2330, , , , , , , , , , , 
2025-12-28 19:14:44.822 UTC, , , , , , , , , ,589,3220149,73160,672, ,13, ,360, , , , , , , , , ,13,9, , , ,3,6,8, ,429, , , , , , , , , ,1, , , ,3220149,46489,15, ,44172, , , , ,80673,619179298816,14,14,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,80673,1766934104191,,, , , , , , , , , ,3145728,80643,1,1,0,1, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,403943040,1, , , , , , ,3690, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3411,279, , , , , , , , , , , 
2025-12-28 19:15:44.824 UTC, , , , , , , , , ,589,3220149,73160,672, ,13, ,944, , , , , , , , , ,13,9, , , ,3,6,8, ,1168, , , , , , , , , ,1, , , ,3220149,46489,15, ,44172, , , , ,80673,619019509760,14,14,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,80673,1766934104191,,, , , , , , , , , ,3145728,80643,1,1,0,1, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,414428800,1, , , , , , ,10204, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9488,716, , , , , , , , , , , 
2025-12-28 19:16:44.826 UTC, , , , , , , , , ,589,3220149,73160,672, ,13, ,12, , , , , , , , , ,13,9, , , ,3,6,8, , , , , , , , , , , ,1, , , ,3220149,46489,15, ,44172, , , , ,80673,619019509760,14,14,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,80673,1766934104191,,, , , , , , , , , ,3145728,80643,4,4,1,4, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,414428800,1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , 
2025-12-28 19:17:44.838 UTC, , , , , , , , , ,589,3220149,73160,672, ,13, ,12, , , , , , , , , ,13,9, , , ,3,6,8, , , , , , , , , , , ,1, , , ,3220149,46489,15, ,44172, , , , ,80673,619019509760,14,14,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,80673,1766934104191,,, , , , , , , , , ,3145728,80643,1,1,0,1, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,414428800, , , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , 
2025-12-28 19:18:44.839 UTC, , , , , , , , , ,589,3220149,73160,672, ,13, ,12, , , , , , , , , ,13,9, , , ,3,6,8, , , , , , , , , , , ,1, , , ,3220149,46489,15, ,44172, , , , ,80673,619019509760,14,14,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,80673,1766934104191,,, , , , , , , , , ,3145728,80643,28,28,9,28, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,414428800, , , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , 
